num,PNMOS,Wfin [nm],amp.,corr.x,corr.y,alpha,Ioff,IDSAT,IDLIN,IDLO,IDHI,VTSAT,VTLIN,SS,DIBL(mV),sigma(VTSAT)[mV]
,N,7,0.56,25.429,69.397,0.62,7.79E-13,3.82E-05,1.51E-05,3.44E-07,3.72E-05,0.364,0.372,60.881,12.3077,
,N,7,0.56,25.429,69.397,0.62,1.68E-12,4.33E-05,1.65E-05,5.89E-07,4.18E-05,0.347,0.356,61.548,13.8462,
,N,7,0.56,25.429,69.397,0.62,2.53E-12,4.14E-05,1.61E-05,7.42E-07,4.02E-05,0.34,0.348,61.842,12.3077,
,N,7,0.56,25.429,69.397,0.62,1.53E-12,4.11E-05,1.68E-05,5.33E-07,3.98E-05,0.35,0.358,61.46,12.3077,
,N,7,0.56,25.429,69.397,0.62,1.86E-12,4.32E-05,1.64E-05,6.13E-07,4.19E-05,0.346,0.353,61.701,10.7692,
,N,7,0.56,25.429,69.397,0.62,3.39E-12,4.21E-05,1.7E-05,8.75E-07,4.09E-05,0.334,0.344,62.243,15.3846,
,N,7,0.56,25.429,69.397,0.62,2.63E-12,3.96E-05,1.59E-05,7.54E-07,3.85E-05,0.339,0.347,61.928,12.3077,
,N,7,0.56,25.429,69.397,0.62,1.73E-12,4E-05,1.59E-05,5.9E-07,3.87E-05,0.347,0.355,61.462,12.3077,
,N,7,0.56,25.429,69.397,0.62,1.98E-12,4.14E-05,1.63E-05,6.53E-07,4.03E-05,0.344,0.352,61.542,12.3077,
,N,7,0.56,25.429,69.397,0.62,1.04E-12,3.61E-05,1.46E-05,3.86E-07,3.53E-05,0.361,0.366,61.377,7.6923,
,N,7,0.56,25.429,69.397,0.62,3.07E-12,4.38E-05,1.75E-05,8.37E-07,4.24E-05,0.336,0.346,62.117,15.3846,
,N,7,0.56,25.429,69.397,0.62,2.86E-12,4.09E-05,1.66E-05,7.46E-07,3.98E-05,0.339,0.348,62.311,13.8462,
,N,7,0.56,25.429,69.397,0.62,2.24E-12,4.14E-05,1.63E-05,6.71E-07,4.02E-05,0.343,0.35,61.774,10.7692,
,N,7,0.56,25.429,69.397,0.62,9.56E-13,3.41E-05,1.36E-05,3.77E-07,3.35E-05,0.362,0.368,61.239,9.2308,
,N,7,0.56,25.429,69.397,0.62,2.61E-12,4.44E-05,1.77E-05,7.72E-07,4.3E-05,0.338,0.346,61.896,12.3077,
,N,7,0.56,25.429,69.397,0.62,2.05E-12,4.21E-05,1.68E-05,6.66E-07,4.09E-05,0.343,0.35,61.665,10.7692,
,N,7,0.56,25.429,69.397,0.62,1.57E-12,3.8E-05,1.53E-05,5.54E-07,3.69E-05,0.349,0.357,61.415,12.3077,
,N,7,0.56,25.429,69.397,0.62,1.69E-12,4.04E-05,1.64E-05,5.64E-07,3.94E-05,0.348,0.355,61.69,10.7692,
,N,7,0.56,25.429,69.397,0.62,2.45E-12,4.04E-05,1.65E-05,7.1E-07,3.94E-05,0.341,0.348,61.816,10.7692,
,N,7,0.56,25.429,69.397,0.62,2.19E-12,3.99E-05,1.53E-05,6.93E-07,3.88E-05,0.342,0.35,61.594,12.3077,
,N,7,0.56,25.429,69.397,0.62,3.07E-12,4.34E-05,1.73E-05,7.99E-07,4.2E-05,0.337,0.345,62.186,12.3077,
,N,7,0.56,25.429,69.397,0.62,2.33E-12,4.32E-05,1.75E-05,7.34E-07,4.18E-05,0.34,0.349,61.702,13.8462,
,N,7,0.56,25.429,69.397,0.62,8.97E-13,3.25E-05,1.37E-05,3.6E-07,3.19E-05,0.363,0.368,61.185,7.6923,
,N,7,0.56,25.429,69.397,0.62,1.35E-12,3.93E-05,1.58E-05,5.03E-07,3.83E-05,0.352,0.361,61.296,13.8462,
,N,7,0.56,25.429,69.397,0.62,4.24E-12,4.2E-05,1.76E-05,9.93E-07,4.07E-05,0.329,0.34,62.454,16.9231,
,N,7,0.56,25.429,69.397,0.62,2.18E-12,4.02E-05,1.64E-05,6.64E-07,3.91E-05,0.343,0.351,61.777,12.3077,
,N,7,0.56,25.429,69.397,0.62,1.89E-12,4.29E-05,1.7E-05,6.3E-07,4.17E-05,0.345,0.352,61.608,10.7692,
,N,7,0.56,25.429,69.397,0.62,1.71E-12,4.16E-05,1.6E-05,5.93E-07,4.04E-05,0.347,0.354,61.443,10.7692,
,N,7,0.56,25.429,69.397,0.62,1.58E-12,3.98E-05,1.6E-05,5.31E-07,3.89E-05,0.35,0.356,61.605,9.2308,
,N,7,0.56,25.429,69.397,0.62,1.46E-12,4.11E-05,1.52E-05,5.34E-07,3.92E-05,0.35,0.36,61.418,15.3846,
,N,7,0.56,25.429,69.397,0.62,1.6E-12,4.2E-05,1.66E-05,5.68E-07,4.06E-05,0.348,0.356,61.374,12.3077,
,N,7,0.56,25.429,69.397,0.62,2.8E-12,4.16E-05,1.63E-05,7.77E-07,4.04E-05,0.338,0.346,62.034,12.3077,
,N,7,0.56,25.429,69.397,0.62,1.43E-12,3.99E-05,1.61E-05,5.31E-07,3.9E-05,0.35,0.359,61.345,13.8462,
,N,7,0.56,25.429,69.397,0.62,2.93E-12,4.23E-05,1.66E-05,8.41E-07,4.1E-05,0.335,0.344,61.912,13.8462,
,N,7,0.56,25.429,69.397,0.62,1.36E-12,4.25E-05,1.51E-05,5.24E-07,4.04E-05,0.351,0.358,61.266,10.7692,
,N,7,0.56,25.429,69.397,0.62,1.96E-12,3.96E-05,1.54E-05,6.21E-07,3.86E-05,0.345,0.352,61.695,10.7692,
,N,7,0.56,25.429,69.397,0.62,2.3E-12,4.16E-05,1.59E-05,6.97E-07,4.02E-05,0.342,0.349,61.768,10.7692,
,N,7,0.56,25.429,69.397,0.62,1.84E-12,4.12E-05,1.71E-05,6.1E-07,4.02E-05,0.346,0.353,61.586,10.7692,
,N,7,0.56,25.429,69.397,0.62,1.42E-12,3.67E-05,1.45E-05,4.79E-07,3.6E-05,0.354,0.359,61.505,7.6923,
,N,7,0.56,25.429,69.397,0.62,1.43E-12,4.04E-05,1.55E-05,5.24E-07,3.9E-05,0.351,0.358,61.316,10.7692,
,N,7,0.56,25.429,69.397,0.62,2.17E-12,4.2E-05,1.63E-05,6.81E-07,4.08E-05,0.342,0.35,61.649,12.3077,
,N,7,0.56,25.429,69.397,0.62,3.75E-12,4.43E-05,1.8E-05,9.23E-07,4.29E-05,0.332,0.342,62.394,15.3846,
,N,7,0.56,25.429,69.397,0.62,8.12E-13,3.67E-05,1.46E-05,3.28E-07,3.57E-05,0.366,0.372,61.148,9.2308,
,N,7,0.56,25.429,69.397,0.62,2.29E-12,4.31E-05,1.68E-05,7.28E-07,4.18E-05,0.34,0.348,61.686,12.3077,
,N,7,0.56,25.429,69.397,0.62,7.4E-13,3.28E-05,1.29E-05,3.16E-07,3.2E-05,0.367,0.373,61.033,9.2308,
,N,7,0.56,25.429,69.397,0.62,3.17E-12,4.18E-05,1.71E-05,8.2E-07,4.08E-05,0.336,0.345,62.195,13.8462,
,N,7,0.56,25.429,69.397,0.62,2.45E-12,4.46E-05,1.7E-05,7.5E-07,4.29E-05,0.339,0.348,61.808,13.8462,
,N,7,0.56,25.429,69.397,0.62,2.73E-12,4.01E-05,1.61E-05,8.01E-07,3.88E-05,0.337,0.346,61.746,13.8462,
,N,7,0.56,25.429,69.397,0.62,1.48E-12,3.72E-05,1.51E-05,4.88E-07,3.64E-05,0.353,0.36,61.726,10.7692,
,N,7,0.56,25.429,69.397,0.62,2.07E-12,4.19E-05,1.62E-05,6.86E-07,4.02E-05,0.342,0.352,61.611,15.3846,
,N,7,0.56,25.429,69.397,0.62,1.09E-12,3.74E-05,1.43E-05,4.43E-07,3.6E-05,0.356,0.366,61.072,15.3846,
,N,7,0.56,25.429,69.397,0.62,2.24E-12,4.05E-05,1.59E-05,6.62E-07,3.95E-05,0.343,0.35,61.903,10.7692,
,N,7,0.56,25.429,69.397,0.62,2.59E-12,4.41E-05,1.7E-05,7.82E-07,4.26E-05,0.338,0.346,61.791,12.3077,
,N,7,0.56,25.429,69.397,0.62,3.58E-12,4.34E-05,1.71E-05,9.15E-07,4.2E-05,0.332,0.342,62.193,15.3846,
,N,7,0.56,25.429,69.397,0.62,1.17E-12,4.12E-05,1.56E-05,4.45E-07,3.97E-05,0.356,0.364,61.39,12.3077,
,N,7,0.56,25.429,69.397,0.62,1.56E-12,4.05E-05,1.57E-05,5.69E-07,3.93E-05,0.348,0.357,61.336,13.8462,
,N,7,0.56,25.429,69.397,0.62,2.61E-12,3.88E-05,1.53E-05,7.49E-07,3.77E-05,0.339,0.348,61.968,13.8462,
,N,7,0.56,25.429,69.397,0.62,2.91E-12,4.32E-05,1.69E-05,8.32E-07,4.17E-05,0.336,0.345,61.954,13.8462,
,N,7,0.56,25.429,69.397,0.62,2.74E-12,4.38E-05,1.72E-05,7.57E-07,4.25E-05,0.339,0.346,62.103,10.7692,
,N,7,0.56,25.429,69.397,0.62,1.75E-12,3.99E-05,1.56E-05,5.94E-07,3.87E-05,0.347,0.354,61.451,10.7692,
,N,7,0.56,25.429,69.397,0.62,1.29E-12,4.09E-05,1.57E-05,4.66E-07,3.97E-05,0.355,0.362,61.485,10.7692,
,N,7,0.56,25.429,69.397,0.62,2.01E-12,3.96E-05,1.59E-05,6.18E-07,3.85E-05,0.346,0.352,61.823,9.2308,
,N,7,0.56,25.429,69.397,0.62,5.52E-12,4.27E-05,1.74E-05,1.09E-06,4.15E-05,0.325,0.337,62.965,18.4615,
,N,7,0.56,25.429,69.397,0.62,1.65E-12,4.11E-05,1.48E-05,5.94E-07,3.95E-05,0.347,0.355,61.406,12.3077,
,N,7,0.56,25.429,69.397,0.62,1.97E-12,3.91E-05,1.51E-05,6.48E-07,3.78E-05,0.344,0.352,61.464,12.3077,
,N,7,0.56,25.429,69.397,0.62,1.14E-12,4.03E-05,1.62E-05,4.43E-07,3.93E-05,0.356,0.362,61.342,9.2308,
,N,7,0.56,25.429,69.397,0.62,2.67E-12,4.1E-05,1.6E-05,7.69E-07,3.95E-05,0.338,0.348,61.941,15.3846,
,N,7,0.56,25.429,69.397,0.62,3E-12,4.42E-05,1.78E-05,8.37E-07,4.29E-05,0.336,0.345,62.036,13.8462,
,N,7,0.56,25.429,69.397,0.62,1.07E-12,3.99E-05,1.64E-05,4.23E-07,3.89E-05,0.358,0.364,61.193,9.2308,
,N,7,0.56,25.429,69.397,0.62,1.71E-12,3.95E-05,1.58E-05,5.82E-07,3.86E-05,0.347,0.354,61.458,10.7692,
,N,7,0.56,25.429,69.397,0.62,1.94E-12,4.23E-05,1.67E-05,6.24E-07,4.11E-05,0.345,0.352,61.704,10.7692,
,N,7,0.56,25.429,69.397,0.62,1.06E-12,3.77E-05,1.53E-05,3.91E-07,3.7E-05,0.36,0.365,61.266,7.6923,
,N,7,0.56,25.429,69.397,0.62,2.77E-12,3.99E-05,1.59E-05,7.65E-07,3.89E-05,0.338,0.346,61.91,12.3077,
,N,7,0.56,25.429,69.397,0.62,1.22E-12,3.73E-05,1.55E-05,4.5E-07,3.65E-05,0.356,0.362,61.337,9.2308,
,N,7,0.56,25.429,69.397,0.62,3.08E-12,4.35E-05,1.72E-05,8.45E-07,4.22E-05,0.335,0.345,62.071,15.3846,
,N,7,0.56,25.429,69.397,0.62,1.42E-12,3.53E-05,1.51E-05,4.88E-07,3.46E-05,0.353,0.36,61.615,10.7692,
,N,7,0.56,25.429,69.397,0.62,2.75E-12,4.3E-05,1.54E-05,8.02E-07,4.12E-05,0.337,0.346,61.885,13.8462,
,N,7,0.56,25.429,69.397,0.62,2.22E-12,3.71E-05,1.52E-05,6.85E-07,3.64E-05,0.342,0.349,61.698,10.7692,
,N,7,0.56,25.429,69.397,0.62,8.52E-13,3.4E-05,1.38E-05,3.18E-07,3.33E-05,0.367,0.372,61.405,7.6923,
,N,7,0.56,25.429,69.397,0.62,1.63E-12,4.05E-05,1.56E-05,5.73E-07,3.93E-05,0.348,0.356,61.426,12.3077,
,N,7,0.56,25.429,69.397,0.62,1.1E-12,4.15E-05,1.6E-05,4.29E-07,4.04E-05,0.357,0.364,61.335,10.7692,
,N,7,0.56,25.429,69.397,0.62,1.26E-12,3.86E-05,1.55E-05,4.74E-07,3.77E-05,0.354,0.36,61.259,9.2308,
,N,7,0.56,25.429,69.397,0.62,2.07E-12,4.36E-05,1.68E-05,6.97E-07,4.21E-05,0.342,0.351,61.555,13.8462,
,N,7,0.56,25.429,69.397,0.62,1.59E-12,4.17E-05,1.61E-05,5.75E-07,4.04E-05,0.348,0.355,61.36,10.7692,
,N,7,0.56,25.429,69.397,0.62,1.92E-12,4.31E-05,1.7E-05,6.05E-07,4.18E-05,0.346,0.353,61.76,10.7692,
,N,7,0.56,25.429,69.397,0.62,1.29E-12,3.7E-05,1.49E-05,4.79E-07,3.6E-05,0.354,0.361,61.255,10.7692,
,N,7,0.56,25.429,69.397,0.62,2.23E-12,4.11E-05,1.51E-05,7.13E-07,3.99E-05,0.341,0.348,61.564,10.7692,
,N,7,0.56,25.429,69.397,0.62,2.07E-12,4.04E-05,1.58E-05,6.6E-07,3.89E-05,0.343,0.351,61.612,12.3077,
,N,7,0.56,25.429,69.397,0.62,6.05E-12,4.42E-05,1.81E-05,1.16E-06,4.29E-05,0.323,0.335,63.04,18.4615,
,N,7,0.56,25.429,69.397,0.62,3.98E-12,4.35E-05,1.78E-05,9.29E-07,4.22E-05,0.332,0.341,62.526,13.8462,
,N,7,0.56,25.429,69.397,0.62,2.38E-12,4.1E-05,1.65E-05,6.94E-07,3.99E-05,0.342,0.349,61.876,10.7692,
,N,7,0.56,25.429,69.397,0.62,1.88E-12,3.9E-05,1.55E-05,6.02E-07,3.82E-05,0.346,0.353,61.68,10.7692,
,N,7,0.56,25.429,69.397,0.62,1.87E-12,4.27E-05,1.64E-05,6.12E-07,4.12E-05,0.346,0.354,61.635,12.3077,
,N,7,0.56,25.429,69.397,0.62,1.9E-12,4.26E-05,1.68E-05,6.26E-07,4.11E-05,0.345,0.353,61.569,12.3077,
,N,7,0.56,25.429,69.397,0.62,2.73E-12,4.31E-05,1.63E-05,8.07E-07,4.16E-05,0.337,0.346,61.841,13.8462,
,N,7,0.56,25.429,69.397,0.62,1.26E-12,4.06E-05,1.56E-05,4.61E-07,3.94E-05,0.355,0.36,61.405,7.6923,
,N,7,0.56,25.429,69.397,0.62,1.87E-12,3.79E-05,1.57E-05,5.89E-07,3.72E-05,0.347,0.354,61.723,10.7692,
,N,7,0.56,25.429,69.397,0.62,1.42E-12,4.14E-05,1.62E-05,5.17E-07,4.01E-05,0.351,0.36,61.408,13.8462,
,N,7,0.56,25.429,69.397,0.62,1.83E-12,4.02E-05,1.6E-05,6.02E-07,3.91E-05,0.346,0.354,61.691,12.3077,
,N,7,0.56,25.429,69.397,0.62,2.02E-12,4.19E-05,1.59E-05,6.81E-07,4.03E-05,0.343,0.352,61.517,13.8462,
,N,7,0.56,25.429,69.397,0.62,1.25E-12,3.83E-05,1.57E-05,4.78E-07,3.74E-05,0.354,0.362,61.24,12.3077,
,N,7,0.56,25.429,69.397,0.62,2.57E-12,3.89E-05,1.63E-05,7.31E-07,3.81E-05,0.34,0.348,61.951,12.3077,
,N,7,0.56,25.429,69.397,0.62,2.55E-12,4.25E-05,1.72E-05,7.56E-07,4.14E-05,0.339,0.347,61.89,12.3077,
,N,7,0.56,25.429,69.397,0.62,8.07E-13,3.77E-05,1.55E-05,3.41E-07,3.67E-05,0.365,0.371,61.07,9.2308,
,N,7,0.56,25.429,69.397,0.62,1.69E-12,3.91E-05,1.58E-05,5.7E-07,3.8E-05,0.348,0.355,61.536,10.7692,
,N,7,0.56,25.429,69.397,0.62,1.94E-12,4.03E-05,1.6E-05,6.6E-07,3.92E-05,0.343,0.353,61.472,15.3846,
,N,7,0.56,25.429,69.397,0.62,6.02E-13,3.17E-05,1.43E-05,2.61E-07,3.13E-05,0.373,0.377,60.899,6.1538,
,N,7,0.56,25.429,69.397,0.62,9.97E-13,3.97E-05,1.59E-05,3.92E-07,3.83E-05,0.36,0.367,61.29,10.7692,
,N,7,0.56,25.429,69.397,0.62,2.19E-12,4.28E-05,1.7E-05,6.87E-07,4.13E-05,0.342,0.35,61.685,12.3077,
,N,7,0.56,25.429,69.397,0.62,2.13E-12,4.07E-05,1.59E-05,6.46E-07,3.96E-05,0.344,0.351,61.763,10.7692,
,N,7,0.56,25.429,69.397,0.62,2.28E-12,4.35E-05,1.65E-05,7.44E-07,4.16E-05,0.34,0.349,61.581,13.8462,
,N,7,0.56,25.429,69.397,0.62,9.63E-13,3.28E-05,1.36E-05,3.76E-07,3.22E-05,0.362,0.367,61.262,7.6923,
,N,7,0.56,25.429,69.397,0.62,3.67E-12,4.31E-05,1.76E-05,9.12E-07,4.18E-05,0.332,0.342,62.362,15.3846,
,N,7,0.56,25.429,69.397,0.62,2.12E-12,4.15E-05,1.55E-05,7.06E-07,4E-05,0.341,0.35,61.407,13.8462,
,N,7,0.56,25.429,69.397,0.62,2.85E-12,4.08E-05,1.59E-05,8.16E-07,3.96E-05,0.336,0.346,61.912,15.3846,
,N,7,0.56,25.429,69.397,0.62,1.65E-12,3.58E-05,1.42E-05,5.25E-07,3.51E-05,0.351,0.357,61.684,9.2308,
199,N,7,0.637,69.149,65.33,1.151,2.51E-12,3.98E-05,1.54E-05,7.6E-07,3.85E-05,0.339,0.348,61.711,13.8462,9.105614336
,N,7,0.637,69.149,65.33,1.151,2.76E-12,4.26E-05,1.73E-05,8.03E-07,4.14E-05,0.337,0.347,61.88,15.3846,
,N,7,0.637,69.149,65.33,1.151,2.27E-12,4.26E-05,1.56E-05,7.15E-07,4.1E-05,0.341,0.349,61.733,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.97E-12,4.08E-05,1.59E-05,8E-07,3.97E-05,0.337,0.345,62.042,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.47E-12,3.85E-05,1.52E-05,5.31E-07,3.74E-05,0.35,0.358,61.371,12.3077,
,N,7,0.637,69.149,65.33,1.151,9.77E-13,3.68E-05,1.48E-05,4.01E-07,3.56E-05,0.36,0.368,61.132,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.38E-12,4.5E-05,1.67E-05,7.4E-07,4.33E-05,0.34,0.348,61.717,12.3077,
,N,7,0.637,69.149,65.33,1.151,3.87E-12,4.29E-05,1.77E-05,9.48E-07,4.17E-05,0.331,0.341,62.355,15.3846,
,N,7,0.637,69.149,65.33,1.151,2.33E-12,4.33E-05,1.7E-05,7.08E-07,4.2E-05,0.341,0.349,61.816,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.09E-12,3.89E-05,1.52E-05,4.41E-07,3.77E-05,0.356,0.364,61.025,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.73E-12,4.07E-05,1.69E-05,7.71E-07,3.97E-05,0.338,0.347,61.964,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.86E-12,4.07E-05,1.58E-05,6.23E-07,3.97E-05,0.345,0.353,61.576,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.24E-12,4.11E-05,1.64E-05,6.94E-07,4E-05,0.342,0.35,61.739,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.86E-12,3.89E-05,1.56E-05,5.82E-07,3.77E-05,0.347,0.354,61.687,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.58E-12,3.94E-05,1.46E-05,5.62E-07,3.8E-05,0.348,0.356,61.351,12.3077,
,N,7,0.637,69.149,65.33,1.151,3.91E-12,4.37E-05,1.73E-05,9.67E-07,4.2E-05,0.33,0.341,62.3,16.9231,
,N,7,0.637,69.149,65.33,1.151,2E-12,4.34E-05,1.7E-05,6.68E-07,4.21E-05,0.343,0.351,61.597,12.3077,
,N,7,0.637,69.149,65.33,1.151,3.63E-12,4.08E-05,1.66E-05,8.72E-07,3.97E-05,0.334,0.343,62.483,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.93E-12,3.84E-05,1.46E-05,6.56E-07,3.72E-05,0.344,0.353,61.445,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.11E-12,4.1E-05,1.63E-05,6.48E-07,3.98E-05,0.344,0.351,61.778,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.7E-12,3.8E-05,1.49E-05,5.58E-07,3.7E-05,0.349,0.356,61.684,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.73E-12,3.81E-05,1.5E-05,5.74E-07,3.7E-05,0.348,0.355,61.627,10.7692,
,N,7,0.637,69.149,65.33,1.151,2.52E-12,4.22E-05,1.7E-05,7.69E-07,4.09E-05,0.338,0.347,61.75,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.71E-12,4.03E-05,1.61E-05,5.55E-07,3.92E-05,0.349,0.356,61.533,10.7692,
,N,7,0.637,69.149,65.33,1.151,2.5E-12,4.18E-05,1.72E-05,7.27E-07,4.07E-05,0.34,0.347,61.98,10.7692,
,N,7,0.637,69.149,65.33,1.151,2.22E-12,4.27E-05,1.57E-05,6.98E-07,4.13E-05,0.342,0.349,61.754,10.7692,
,N,7,0.637,69.149,65.33,1.151,5.22E-12,4.4E-05,1.76E-05,1.08E-06,4.25E-05,0.326,0.337,62.806,16.9231,
,N,7,0.637,69.149,65.33,1.151,1.9E-12,4.33E-05,1.74E-05,6.1E-07,4.21E-05,0.346,0.353,61.758,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.5E-12,3.95E-05,1.52E-05,5.08E-07,3.81E-05,0.352,0.36,61.705,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.57E-12,4.43E-05,1.69E-05,7.78E-07,4.28E-05,0.338,0.347,61.817,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.44E-12,4.09E-05,1.69E-05,7.36E-07,3.98E-05,0.34,0.348,61.808,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.37E-12,4.05E-05,1.57E-05,4.84E-07,3.96E-05,0.353,0.36,61.442,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.27E-12,3.81E-05,1.51E-05,4.73E-07,3.72E-05,0.354,0.361,61.298,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.66E-12,4.11E-05,1.63E-05,5.83E-07,4E-05,0.347,0.355,61.467,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.93E-12,4.04E-05,1.59E-05,6.58E-07,3.92E-05,0.344,0.352,61.399,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.87E-12,4.13E-05,1.61E-05,7.65E-07,3.99E-05,0.338,0.346,62.106,12.3077,
,N,7,0.637,69.149,65.33,1.151,3.25E-12,4.1E-05,1.55E-05,8.39E-07,3.98E-05,0.335,0.344,62.215,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.22E-12,4.03E-05,1.56E-05,4.58E-07,3.91E-05,0.355,0.361,61.299,9.2308,
,N,7,0.637,69.149,65.33,1.151,1.52E-12,3.99E-05,1.52E-05,5.38E-07,3.86E-05,0.35,0.358,61.486,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.39E-12,3.8E-05,1.55E-05,4.72E-07,3.72E-05,0.354,0.361,61.54,10.7692,
,N,7,0.637,69.149,65.33,1.151,2.69E-12,4.18E-05,1.65E-05,7.75E-07,4.07E-05,0.338,0.347,61.987,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.07E-12,4.15E-05,1.63E-05,6.84E-07,4.04E-05,0.342,0.351,61.524,13.8462,
,N,7,0.637,69.149,65.33,1.151,8.79E-13,3.77E-05,1.44E-05,3.7E-07,3.66E-05,0.362,0.368,60.94,9.2308,
,N,7,0.637,69.149,65.33,1.151,2.74E-12,4.21E-05,1.72E-05,7.4E-07,4.09E-05,0.34,0.347,62.173,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.83E-12,3.95E-05,1.58E-05,6.03E-07,3.85E-05,0.346,0.354,61.573,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.44E-12,4.15E-05,1.72E-05,6.86E-07,4.03E-05,0.342,0.349,62.04,10.7692,
,N,7,0.637,69.149,65.33,1.151,3.01E-12,4.11E-05,1.72E-05,7.53E-07,4E-05,0.339,0.347,62.398,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.23E-12,4.26E-05,1.49E-05,7.01E-07,4.09E-05,0.341,0.349,61.625,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.54E-12,4.08E-05,1.62E-05,5.76E-07,3.97E-05,0.348,0.356,61.192,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.09E-12,3.94E-05,1.57E-05,6.3E-07,3.84E-05,0.345,0.352,61.912,10.7692,
,N,7,0.637,69.149,65.33,1.151,6.12E-12,4.47E-05,1.82E-05,1.15E-06,4.31E-05,0.323,0.335,63.138,18.4615,
,N,7,0.637,69.149,65.33,1.151,9.79E-13,3.91E-05,1.52E-05,4.11E-07,3.78E-05,0.359,0.366,61.026,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.31E-12,3.7E-05,1.45E-05,4.93E-07,3.59E-05,0.353,0.36,61.296,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.37E-12,4.22E-05,1.63E-05,5.06E-07,4.09E-05,0.352,0.36,61.429,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.81E-12,4.08E-05,1.53E-05,6.09E-07,3.94E-05,0.346,0.353,61.572,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.76E-12,3.98E-05,1.62E-05,6.19E-07,3.9E-05,0.346,0.355,61.398,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.51E-12,3.68E-05,1.47E-05,5.48E-07,3.61E-05,0.349,0.358,61.336,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.02E-12,3.83E-05,1.5E-05,6.44E-07,3.73E-05,0.344,0.351,61.532,10.7692,
,N,7,0.637,69.149,65.33,1.151,7.83E-13,3.65E-05,1.46E-05,3.27E-07,3.55E-05,0.366,0.371,61.055,7.6923,
,N,7,0.637,69.149,65.33,1.151,3.3E-12,4.22E-05,1.72E-05,8.05E-07,4.1E-05,0.337,0.346,62.646,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.72E-12,4.15E-05,1.53E-05,5.98E-07,3.91E-05,0.347,0.357,61.444,15.3846,
,N,7,0.637,69.149,65.33,1.151,4.26E-12,4.38E-05,1.81E-05,9.77E-07,4.23E-05,0.33,0.34,62.516,15.3846,
,N,7,0.637,69.149,65.33,1.151,1.28E-12,3.7E-05,1.5E-05,4.47E-07,3.63E-05,0.356,0.361,61.404,7.6923,
,N,7,0.637,69.149,65.33,1.151,2.74E-12,4.2E-05,1.6E-05,7.59E-07,4.03E-05,0.339,0.346,62.075,10.7692,
,N,7,0.637,69.149,65.33,1.151,1.38E-12,4.12E-05,1.6E-05,5.01E-07,3.94E-05,0.352,0.36,61.425,12.3077,
,N,7,0.637,69.149,65.33,1.151,2.46E-12,4.14E-05,1.64E-05,7.24E-07,4.02E-05,0.34,0.349,61.912,13.8462,
,N,7,0.637,69.149,65.33,1.151,2.04E-12,4.31E-05,1.68E-05,6.73E-07,4.19E-05,0.343,0.351,61.664,12.3077,
,N,7,0.637,69.149,65.33,1.151,1.47E-12,3.5E-05,1.44E-05,5.14E-07,3.44E-05,0.351,0.358,61.41,10.7692,
,N,7,0.637,69.149,65.33,1.151,4.87E-12,4.33E-05,1.79E-05,1.06E-06,4.2E-05,0.327,0.339,62.709,18.4615,
,N,7,0.637,69.149,65.33,1.151,1.67E-12,4.2E-05,1.66E-05,5.9E-07,4.07E-05,0.347,0.356,61.447,13.8462,
,N,7,0.637,69.149,65.33,1.151,1.64E-12,3.89E-05,1.49E-05,5.73E-07,3.79E-05,0.348,0.355,61.425,10.7692,
