num,PNMOS,Wfin [nm],amp.,corr.x,corr.y,alpha,Ioff,IDSAT,IDLIN,IDLO,IDHI,VTSAT,VTLIN,SS,DIBL(mV),sigma(VTSAT)[mV]
,,,,,,,2.091E-12,4.13E-05,1.59E-05,6.481E-07,4.02E-05,0.344,0.35,61.71,9.2308,
,,,,,,,1.984E-12,4.182E-05,1.611E-05,6.428E-07,4.059E-05,0.344,0.351,61.614,10.7692,
,,,,,,,1.605E-12,4.31E-05,1.619E-05,5.811E-07,4.131E-05,0.347,0.355,61.345,12.3077,
,,,,,,,1.565E-12,4.288E-05,1.6E-05,5.66E-07,4.151E-05,0.348,0.356,61.397,12.3077,
,,,,,,,2.442E-12,4.266E-05,1.65E-05,7.504E-07,4.138E-05,0.339,0.348,61.736,13.8462,
,,,,,,,2.575E-12,4.342E-05,1.637E-05,7.767E-07,4.198E-05,0.338,0.347,61.82,13.8462,
,,,,,,,2.023E-12,4.081E-05,1.608E-05,6.547E-07,3.951E-05,0.344,0.351,61.598,10.7692,
,,,,,,,3.186E-12,4.341E-05,1.74E-05,8.643E-07,4.216E-05,0.334,0.344,62.089,15.3846,
,,,,,,,2.01E-12,4.317E-05,1.682E-05,6.503E-07,4.201E-05,0.344,0.351,61.622,10.7692,
,,,,,,,2.246E-12,4.194E-05,1.669E-05,6.934E-07,4.073E-05,0.342,0.349,61.757,10.7692,
,,,,,,,1.668E-12,4.055E-05,1.618E-05,5.736E-07,3.956E-05,0.348,0.355,61.539,10.7692,
,,,,,,,1.748E-12,4.142E-05,1.605E-05,5.994E-07,4.032E-05,0.347,0.353,61.486,9.2308,
,,,,,,,1.871E-12,4.229E-05,1.627E-05,6.313E-07,4.108E-05,0.345,0.353,61.567,12.3077,
,,,,,,,3.362E-12,4.34E-05,1.745E-05,9.033E-07,4.21E-05,0.333,0.343,62.099,15.3846,
,,,,,,,2.454E-12,4.072E-05,1.622E-05,7.217E-07,3.973E-05,0.34,0.348,61.82,12.3077,
,,,,,,,1.333E-12,3.921E-05,1.467E-05,4.993E-07,3.814E-05,0.352,0.359,61.294,10.7692,
,,,,,,,2.193E-12,4.208E-05,1.606E-05,7.117E-07,4.081E-05,0.341,0.349,61.584,12.3077,
,,,,,,,2.996E-12,4.29E-05,1.703E-05,8.342E-07,4.168E-05,0.336,0.345,62.007,13.8462,
,,,,,,,2.299E-12,4.292E-05,1.684E-05,7.096E-07,4.17E-05,0.341,0.348,61.749,10.7692,
,,,,,,,1.565E-12,4.146E-05,1.59E-05,5.672E-07,4.021E-05,0.348,0.356,61.318,12.3077,
,,,,,,,3.678E-12,4.291E-05,1.694E-05,9.055E-07,4.154E-05,0.333,0.342,62.359,13.8462,
,,,,,,,2.791E-12,4.283E-05,1.687E-05,7.852E-07,4.155E-05,0.338,0.346,61.99,12.3077,
,,,,,,,2.139E-12,4.155E-05,1.599E-05,6.829E-07,4.018E-05,0.342,0.351,61.683,13.8462,
,,,,,,,2.337E-12,4.342E-05,1.717E-05,7.337E-07,4.217E-05,0.34,0.348,61.689,12.3077,
,,,,,,,2.218E-12,4.293E-05,1.632E-05,7.08E-07,4.145E-05,0.341,0.35,61.658,13.8462,
,,,,,,,2.102E-12,4.27E-05,1.633E-05,6.914E-07,4.134E-05,0.342,0.351,61.564,13.8462,
,,,,,,,1.8E-12,4.172E-05,1.591E-05,6.223E-07,4.045E-05,0.345,0.353,61.457,12.3077,
,,,,,,,2.206E-12,4.356E-05,1.676E-05,7.034E-07,4.215E-05,0.341,0.349,61.643,12.3077,
,,,,,,,1.571E-12,4.049E-05,1.588E-05,5.52E-07,3.957E-05,0.349,0.356,61.456,10.7692,
,,,,,,,2.344E-12,4.387E-05,1.661E-05,7.365E-07,4.244E-05,0.34,0.348,61.712,12.3077,
6,P,7,0.359,28.933,195.681,1.3,2.73E-12,2.553E-05,7.271E-06,6.626E-07,2.396E-05,-0.343,-0.356,-62.04,-20,6.574533428
,,,,,,,2.621E-12,2.495E-05,7.123E-06,6.264E-07,2.353E-05,-0.345,-0.356,-62.074,-16.9231,
,,,,,,,3.735E-12,2.63E-05,7.823E-06,7.655E-07,2.479E-05,-0.337,-0.35,-62.443,-20,
,,,,,,,4.266E-12,2.641E-05,7.775E-06,8.4E-07,2.487E-05,-0.334,-0.347,-62.555,-20,
,,,,,,,2.082E-12,2.367E-05,6.668E-06,5.594E-07,2.225E-05,-0.349,-0.362,-61.802,-20,
,,,,,,,3.019E-12,2.625E-05,7.316E-06,7.038E-07,2.462E-05,-0.341,-0.353,-62.148,-18.4615,
,,,,,,,3.298E-12,2.628E-05,7.891E-06,7.346E-07,2.482E-05,-0.339,-0.35,-62.278,-16.9231,
,,,,,,,1.845E-12,2.411E-05,7.157E-06,5.032E-07,2.288E-05,-0.352,-0.363,-61.908,-16.9231,
,,,,,,,2.148E-12,2.42E-05,7.212E-06,5.706E-07,2.292E-05,-0.348,-0.36,-61.838,-18.4615,
,,,,,,,3.101E-12,2.66E-05,7.584E-06,7.108E-07,2.487E-05,-0.34,-0.352,-62.185,-18.4615,
,,,,,,,3.791E-12,2.652E-05,7.993E-06,7.909E-07,2.499E-05,-0.336,-0.348,-62.444,-18.4615,
,,,,,,,2.649E-12,2.607E-05,7.446E-06,6.402E-07,2.45E-05,-0.344,-0.355,-62.152,-16.9231,
,,,,,,,3.488E-12,2.611E-05,7.899E-06,7.303E-07,2.467E-05,-0.339,-0.35,-62.508,-16.9231,
,,,,,,,2.983E-12,2.603E-05,7.434E-06,6.973E-07,2.446E-05,-0.341,-0.352,-62.143,-16.9231,
,,,,,,,1.544E-12,2.516E-05,7.317E-06,4.598E-07,2.383E-05,-0.356,-0.367,-61.775,-16.9231,
,,,,,,,1.507E-12,2.516E-05,7.192E-06,4.465E-07,2.368E-05,-0.357,-0.369,-61.774,-18.4615,
,,,,,,,1.96E-12,2.506E-05,7.203E-06,5.32E-07,2.361E-05,-0.35,-0.362,-61.867,-18.4615,
,,,,,,,1.633E-12,2.453E-05,7.106E-06,4.748E-07,2.312E-05,-0.355,-0.365,-61.782,-15.3846,
,,,,,,,1.455E-12,2.398E-05,6.957E-06,4.383E-07,2.263E-05,-0.358,-0.369,-61.655,-16.9231,
,,,,,,,2.559E-12,2.481E-05,7.209E-06,6.333E-07,2.339E-05,-0.344,-0.357,-61.948,-20,
,,,,,,,3.381E-12,2.702E-05,7.839E-06,7.536E-07,2.541E-05,-0.338,-0.35,-62.313,-18.4615,
,,,,,,,2.539E-12,2.506E-05,7.297E-06,6.024E-07,2.37E-05,-0.346,-0.357,-62.161,-16.9231,
,,,,,,,5.984E-12,2.801E-05,8.297E-06,9.746E-07,2.618E-05,-0.328,-0.341,-63.099,-20,
,,,,,,,2.925E-12,2.643E-05,7.585E-06,6.873E-07,2.48E-05,-0.341,-0.352,-62.103,-16.9231,
,,,,,,,2.431E-12,2.552E-05,7.215E-06,6.106E-07,2.399E-05,-0.346,-0.358,-62.004,-18.4615,
,,,,,,,3.452E-12,2.515E-05,7.511E-06,7.409E-07,2.379E-05,-0.339,-0.35,-62.385,-16.9231,
,,,,,,,2.771E-12,2.633E-05,7.492E-06,6.835E-07,2.479E-05,-0.342,-0.354,-62.024,-18.4615,
,,,,,,,2.302E-12,2.514E-05,7.284E-06,5.733E-07,2.378E-05,-0.348,-0.359,-62.091,-16.9231,
,,,,,,,1.991E-12,2.478E-05,7.465E-06,5.247E-07,2.346E-05,-0.351,-0.362,-61.886,-16.9231,
,,,,,,,2.378E-12,2.59E-05,7.317E-06,6.232E-07,2.428E-05,-0.345,-0.356,-61.841,-16.9231,
,,,,,,,1.84E-12,2.44E-05,7.165E-06,5.178E-07,2.311E-05,-0.351,-0.363,-61.739,-18.4615,
,,,,,,,2.194E-12,2.519E-05,6.99E-06,5.933E-07,2.342E-05,-0.347,-0.359,-61.778,-18.4615,
,,,,,,,2.267E-12,2.364E-05,6.702E-06,5.916E-07,2.238E-05,-0.347,-0.359,-61.774,-18.4615,
,,,,,,,1.843E-12,2.393E-05,7.028E-06,5.045E-07,2.26E-05,-0.352,-0.363,-61.885,-16.9231,
,,,,,,,3.551E-12,2.524E-05,7.423E-06,7.383E-07,2.38E-05,-0.339,-0.349,-62.485,-15.3846,
,,,,,,,2.348E-12,2.46E-05,7.128E-06,5.89E-07,2.332E-05,-0.347,-0.358,-62.063,-16.9231,
,,,,,,,3.364E-12,2.608E-05,7.437E-06,7.48E-07,2.446E-05,-0.338,-0.35,-62.217,-18.4615,
,,,,,,,3.856E-12,2.777E-05,8.169E-06,8E-07,2.604E-05,-0.336,-0.347,-62.507,-16.9231,
,,,,,,,2.8E-12,2.601E-05,7.328E-06,6.662E-07,2.425E-05,-0.342,-0.355,-62.14,-20,
,,,,,,,1.693E-12,2.308E-05,6.851E-06,4.993E-07,2.17E-05,-0.353,-0.366,-61.592,-20,
,,,,,,,3.322E-12,2.628E-05,7.597E-06,7.518E-07,2.471E-05,-0.338,-0.35,-62.188,-18.4615,
,,,,,,,2.559E-12,2.639E-05,7.553E-06,6.408E-07,2.488E-05,-0.344,-0.355,-62.058,-16.9231,
,,,,,,,2.867E-12,2.581E-05,7.178E-06,7.005E-07,2.406E-05,-0.341,-0.353,-61.96,-18.4615,
,,,,,,,2.715E-12,2.511E-05,7.188E-06,6.705E-07,2.371E-05,-0.342,-0.354,-62.004,-18.4615,
,,,,,,,3.006E-12,2.654E-05,7.743E-06,6.77E-07,2.501E-05,-0.342,-0.352,-62.327,-15.3846,
,,,,,,,3.01E-12,2.696E-05,7.805E-06,6.971E-07,2.538E-05,-0.341,-0.353,-62.243,-18.4615,
,,,,,,,3.039E-12,2.545E-05,7.338E-06,6.847E-07,2.39E-05,-0.341,-0.353,-62.296,-18.4615,
,,,,,,,2.07E-12,2.587E-05,7.129E-06,5.531E-07,2.403E-05,-0.349,-0.361,-61.862,-18.4615,
,,,,,,,4.146E-12,2.625E-05,7.518E-06,8.352E-07,2.463E-05,-0.334,-0.347,-62.473,-20,
,,,,,,,4.238E-12,2.685E-05,7.806E-06,8.395E-07,2.527E-05,-0.334,-0.346,-62.513,-18.4615,
7,N,7,0.192,92.076,49.235,1.793,1.635E-12,4.155E-05,1.547E-05,5.803E-07,4.023E-05,0.348,0.355,61.392,10.7692,2.923235557
,,,,,,,2.147E-12,4.35E-05,1.677E-05,7.05E-07,4.218E-05,0.341,0.349,61.584,12.3077,
,,,,,,,2.354E-12,4.332E-05,1.657E-05,7.503E-07,4.203E-05,0.339,0.348,61.645,13.8462,
,,,,,,,2.337E-12,4.284E-05,1.677E-05,7.401E-07,4.165E-05,0.34,0.348,61.668,12.3077,
,,,,,,,2.085E-12,4.347E-05,1.667E-05,6.917E-07,4.214E-05,0.342,0.35,61.561,12.3077,
,,,,,,,2.548E-12,4.27E-05,1.654E-05,7.851E-07,4.145E-05,0.338,0.346,61.691,12.3077,
,,,,,,,2.48E-12,4.211E-05,1.678E-05,7.57E-07,4.099E-05,0.339,0.347,61.754,12.3077,
,,,,,,,2.32E-12,4.291E-05,1.68E-05,7.377E-07,4.169E-05,0.34,0.348,61.64,12.3077,
,,,,,,,2.579E-12,4.363E-05,1.723E-05,7.724E-07,4.236E-05,0.338,0.346,61.836,12.3077,
,,,,,,,2.129E-12,4.292E-05,1.673E-05,6.95E-07,4.167E-05,0.342,0.349,61.584,10.7692,
,,,,,,,2.032E-12,4.221E-05,1.597E-05,6.786E-07,4.092E-05,0.343,0.351,61.533,12.3077,
,,,,,,,2.019E-12,4.173E-05,1.625E-05,6.655E-07,4.065E-05,0.343,0.35,61.568,10.7692,
,,,,,,,2.2E-12,4.241E-05,1.691E-05,7.039E-07,4.127E-05,0.341,0.349,61.66,12.3077,
,,,,,,,2.859E-12,4.406E-05,1.73E-05,8.263E-07,4.274E-05,0.336,0.345,61.913,13.8462,
,,,,,,,1.425E-12,4.071E-05,1.543E-05,5.341E-07,3.959E-05,0.35,0.358,61.268,12.3077,
,,,,,,,1.933E-12,4.257E-05,1.643E-05,6.601E-07,4.137E-05,0.344,0.351,61.482,10.7692,
,,,,,,,2.223E-12,4.261E-05,1.66E-05,7.138E-07,4.145E-05,0.341,0.349,61.647,12.3077,
,,,,,,,2.341E-12,4.248E-05,1.666E-05,7.275E-07,4.127E-05,0.34,0.348,61.732,12.3077,
,,,,,,,2.263E-12,4.299E-05,1.657E-05,7.208E-07,4.173E-05,0.341,0.348,61.645,10.7692,
,,,,,,,2.375E-12,4.225E-05,1.657E-05,7.304E-07,4.108E-05,0.34,0.348,61.757,12.3077,
,,,,,,,2.112E-12,4.197E-05,1.655E-05,6.823E-07,4.084E-05,0.342,0.35,61.608,12.3077,
,,,,,,,2.669E-12,4.352E-05,1.699E-05,7.961E-07,4.221E-05,0.337,0.346,61.823,13.8462,
,,,,,,,1.93E-12,4.25E-05,1.657E-05,6.559E-07,4.136E-05,0.344,0.351,61.473,10.7692,
,,,,,,,1.99E-12,4.209E-05,1.65E-05,6.605E-07,4.097E-05,0.343,0.351,61.519,12.3077,
,,,,,,,1.927E-12,4.257E-05,1.658E-05,6.535E-07,4.133E-05,0.344,0.352,61.49,12.3077,
,,,,,,,2.01E-12,4.253E-05,1.625E-05,6.691E-07,4.122E-05,0.343,0.351,61.562,12.3077,
,,,,,,,2.473E-12,4.273E-05,1.686E-05,7.516E-07,4.152E-05,0.339,0.347,61.772,12.3077,
,,,,,,,1.655E-12,4.176E-05,1.608E-05,5.81E-07,4.063E-05,0.347,0.354,61.423,10.7692,
,,,,,,,2.639E-12,4.382E-05,1.699E-05,7.891E-07,4.254E-05,0.338,0.346,61.814,12.3077,
,,,,,,,2.106E-12,4.252E-05,1.674E-05,6.94E-07,4.138E-05,0.342,0.349,61.556,10.7692,
,,,,,,,2.131E-12,4.19E-05,1.614E-05,6.915E-07,4.078E-05,0.342,0.349,61.592,10.7692,
,,,,,,,2.631E-12,4.427E-05,1.69E-05,7.886E-07,4.286E-05,0.338,0.346,61.834,12.3077,
,,,,,,,2.163E-12,4.301E-05,1.696E-05,6.92E-07,4.181E-05,0.342,0.349,61.703,10.7692,
,,,,,,,2.035E-12,4.285E-05,1.649E-05,6.681E-07,4.161E-05,0.343,0.35,61.626,10.7692,
,,,,,,,1.943E-12,4.24E-05,1.671E-05,6.41E-07,4.125E-05,0.344,0.352,61.58,12.3077,
,,,,,,,1.889E-12,4.309E-05,1.666E-05,6.5E-07,4.188E-05,0.344,0.351,61.472,10.7692,
,,,,,,,2.025E-12,4.243E-05,1.62E-05,6.693E-07,4.118E-05,0.343,0.35,61.554,10.7692,
,,,,,,,2.536E-12,4.37E-05,1.703E-05,7.718E-07,4.24E-05,0.338,0.346,61.773,12.3077,
,,,,,,,2.144E-12,4.334E-05,1.641E-05,7.081E-07,4.199E-05,0.341,0.349,61.546,12.3077,
,,,,,,,2.092E-12,4.249E-05,1.671E-05,6.875E-07,4.131E-05,0.342,0.35,61.571,12.3077,
,,,,,,,1.745E-12,4.209E-05,1.621E-05,6.125E-07,4.09E-05,0.346,0.353,61.417,10.7692,
,,,,,,,2.591E-12,4.43E-05,1.728E-05,7.819E-07,4.29E-05,0.338,0.346,61.823,12.3077,
,,,,,,,1.755E-12,4.162E-05,1.653E-05,6.093E-07,4.056E-05,0.346,0.354,61.481,12.3077,
,,,,,,,1.992E-12,4.298E-05,1.644E-05,6.697E-07,4.168E-05,0.343,0.35,61.48,10.7692,
,,,,,,,2.115E-12,4.187E-05,1.651E-05,6.884E-07,4.076E-05,0.342,0.349,61.579,10.7692,
,,,,,,,1.79E-12,4.209E-05,1.594E-05,6.289E-07,4.084E-05,0.345,0.353,61.382,12.3077,
,,,,,,,2.449E-12,4.347E-05,1.659E-05,7.598E-07,4.214E-05,0.339,0.347,61.703,12.3077,
,,,,,,,1.871E-12,4.073E-05,1.578E-05,6.37E-07,3.972E-05,0.345,0.352,61.45,10.7692,
,,,,,,,1.876E-12,4.308E-05,1.675E-05,6.471E-07,4.187E-05,0.344,0.352,61.443,12.3077,
,,,,,,,2.109E-12,4.259E-05,1.642E-05,6.882E-07,4.139E-05,0.342,0.35,61.585,12.3077,
8,P,7,0.184,82.467,156.143,1.494,3.359E-12,2.676E-05,7.69E-06,7.46E-07,2.515E-05,-0.338,-0.35,-62.271,-18.4615,2.800947362
,,,,,,,3.099E-12,2.719E-05,7.827E-06,7.171E-07,2.557E-05,-0.34,-0.351,-62.228,-16.9231,
,,,,,,,2.613E-12,2.585E-05,7.435E-06,6.529E-07,2.433E-05,-0.343,-0.355,-61.999,-18.4615,
,,,,,,,3.426E-12,2.707E-05,7.846E-06,7.657E-07,2.546E-05,-0.338,-0.349,-62.262,-16.9231,
,,,,,,,3.493E-12,2.699E-05,7.712E-06,7.686E-07,2.534E-05,-0.337,-0.349,-62.265,-18.4615,
,,,,,,,3.578E-12,2.73E-05,8.073E-06,7.752E-07,2.567E-05,-0.337,-0.349,-62.354,-18.4615,
,,,,,,,2.698E-12,2.554E-05,7.375E-06,6.526E-07,2.415E-05,-0.343,-0.354,-62.095,-16.9231,
,,,,,,,3.153E-12,2.628E-05,7.623E-06,7.259E-07,2.478E-05,-0.339,-0.351,-62.18,-18.4615,
,,,,,,,2.512E-12,2.511E-05,7.308E-06,6.357E-07,2.375E-05,-0.344,-0.356,-61.951,-18.4615,
,,,,,,,3.926E-12,2.735E-05,8.104E-06,8.095E-07,2.571E-05,-0.335,-0.347,-62.492,-18.4615,
,,,,,,,3.147E-12,2.699E-05,7.748E-06,7.186E-07,2.538E-05,-0.34,-0.351,-62.26,-16.9231,
,,,,,,,2.454E-12,2.546E-05,7.468E-06,6.217E-07,2.407E-05,-0.345,-0.357,-61.989,-18.4615,
,,,,,,,2.834E-12,2.636E-05,7.547E-06,6.868E-07,2.481E-05,-0.341,-0.353,-62.093,-18.4615,
,,,,,,,2.545E-12,2.702E-05,7.501E-06,6.64E-07,2.524E-05,-0.343,-0.355,-61.857,-18.4615,
,,,,,,,2.418E-12,2.569E-05,7.242E-06,6.262E-07,2.415E-05,-0.345,-0.357,-61.876,-18.4615,
,,,,,,,2.864E-12,2.691E-05,7.551E-06,6.935E-07,2.523E-05,-0.341,-0.353,-62.077,-18.4615,
,,,,,,,2.93E-12,2.644E-05,7.567E-06,7.014E-07,2.487E-05,-0.341,-0.353,-62.077,-18.4615,
,,,,,,,3.442E-12,2.7E-05,7.969E-06,7.586E-07,2.542E-05,-0.338,-0.349,-62.296,-16.9231,
,,,,,,,2.517E-12,2.58E-05,7.129E-06,6.324E-07,2.421E-05,-0.344,-0.356,-61.986,-18.4615,
,,,,,,,2.692E-12,2.651E-05,7.595E-06,6.667E-07,2.492E-05,-0.343,-0.354,-62.035,-16.9231,
,,,,,,,2.943E-12,2.691E-05,7.721E-06,6.95E-07,2.532E-05,-0.341,-0.352,-62.162,-16.9231,
,,,,,,,3.224E-12,2.701E-05,7.816E-06,7.326E-07,2.543E-05,-0.339,-0.35,-62.259,-16.9231,
,,,,,,,2.777E-12,2.571E-05,7.477E-06,6.688E-07,2.427E-05,-0.342,-0.354,-62.099,-18.4615,
,,,,,,,2.384E-12,2.618E-05,7.438E-06,6.159E-07,2.463E-05,-0.345,-0.357,-61.95,-18.4615,
,,,,,,,2.987E-12,2.605E-05,7.689E-06,7.092E-07,2.456E-05,-0.34,-0.352,-62.082,-18.4615,
,,,,,,,3.274E-12,2.698E-05,7.8E-06,7.435E-07,2.538E-05,-0.339,-0.35,-62.242,-16.9231,
,,,,,,,3.527E-12,2.68E-05,7.956E-06,7.618E-07,2.526E-05,-0.338,-0.349,-62.392,-16.9231,
,,,,,,,2.769E-12,2.592E-05,7.691E-06,6.692E-07,2.453E-05,-0.342,-0.354,-62.063,-18.4615,
,,,,,,,2.562E-12,2.638E-05,7.546E-06,6.455E-07,2.479E-05,-0.344,-0.355,-62.005,-16.9231,
,,,,,,,2.43E-12,2.556E-05,7.229E-06,6.303E-07,2.405E-05,-0.344,-0.357,-61.885,-20,
,,,,,,,2.951E-12,2.619E-05,7.387E-06,7E-07,2.46E-05,-0.341,-0.352,-62.108,-16.9231,
,,,,,,,2.624E-12,2.676E-05,7.439E-06,6.621E-07,2.507E-05,-0.343,-0.355,-61.961,-18.4615,
,,,,,,,3.052E-12,2.619E-05,7.569E-06,7.136E-07,2.464E-05,-0.34,-0.352,-62.149,-18.4615,
,,,,,,,3.142E-12,2.601E-05,7.792E-06,7.018E-07,2.457E-05,-0.341,-0.351,-62.298,-15.3846,
,,,,,,,2.304E-12,2.511E-05,7.164E-06,5.988E-07,2.373E-05,-0.346,-0.358,-61.919,-18.4615,
,,,,,,,3.269E-12,2.599E-05,7.401E-06,7.388E-07,2.447E-05,-0.339,-0.35,-62.194,-16.9231,
,,,,,,,2.357E-12,2.548E-05,7.158E-06,6.105E-07,2.395E-05,-0.346,-0.357,-61.933,-16.9231,
,,,,,,,3.178E-12,2.578E-05,7.494E-06,7.198E-07,2.428E-05,-0.34,-0.351,-62.22,-16.9231,
,,,,,,,2.946E-12,2.668E-05,7.61E-06,7.075E-07,2.505E-05,-0.34,-0.352,-62.087,-18.4615,
,,,,,,,2.67E-12,2.623E-05,7.451E-06,6.578E-07,2.465E-05,-0.343,-0.354,-62.043,-16.9231,
,,,,,,,2.655E-12,2.629E-05,7.352E-06,6.553E-07,2.465E-05,-0.343,-0.355,-62.008,-18.4615,
,,,,,,,2.798E-12,2.59E-05,7.373E-06,6.776E-07,2.44E-05,-0.342,-0.353,-62.074,-16.9231,
,,,,,,,3.05E-12,2.677E-05,7.513E-06,7.108E-07,2.512E-05,-0.34,-0.352,-62.161,-18.4615,
,,,,,,,1.957E-12,2.495E-05,7.071E-06,5.381E-07,2.355E-05,-0.35,-0.361,-61.839,-16.9231,
,,,,,,,2.612E-12,2.652E-05,7.614E-06,6.617E-07,2.499E-05,-0.343,-0.355,-61.964,-18.4615,
,,,,,,,2.722E-12,2.65E-05,7.438E-06,6.672E-07,2.489E-05,-0.342,-0.354,-62.06,-18.4615,
,,,,,,,2.646E-12,2.642E-05,7.574E-06,6.589E-07,2.484E-05,-0.343,-0.355,-62.003,-18.4615,
,,,,,,,2.702E-12,2.55E-05,7.407E-06,6.537E-07,2.41E-05,-0.343,-0.354,-62.08,-16.9231,
,,,,,,,3.372E-12,2.638E-05,7.648E-06,7.477E-07,2.485E-05,-0.338,-0.35,-62.27,-18.4615,
,,,,,,,2.891E-12,2.66E-05,7.762E-06,6.921E-07,2.502E-05,-0.341,-0.353,-62.119,-18.4615,
9,N,7,0.646,28.776,181.684,1.063,2.54E-12,4.309E-05,1.702E-05,7.77E-07,4.17E-05,0.338,0.347,61.711,13.8462,11.52957156
,,,,,,,3.262E-12,4.319E-05,1.68E-05,8.87E-07,4.157E-05,0.334,0.344,62.109,15.3846,
,,,,,,,3.807E-12,4.174E-05,1.685E-05,9.61E-07,4.045E-05,0.33,0.342,62.213,18.4615,
,,,,,,,2.609E-12,4.198E-05,1.643E-05,7.929E-07,4.07E-05,0.337,0.348,61.765,16.9231,
,,,,,,,1.392E-12,3.872E-05,1.57E-05,5.102E-07,3.751E-05,0.352,0.361,61.309,13.8462,
,,,,,,,2.195E-12,4.303E-05,1.678E-05,7.127E-07,4.144E-05,0.341,0.351,61.621,15.3846,
,,,,,,,1.069E-12,3.66E-05,1.416E-05,4.095E-07,3.537E-05,0.359,0.365,61.291,9.2308,
,,,,,,,3.741E-12,4.153E-05,1.677E-05,8.981E-07,4.034E-05,0.333,0.342,62.521,13.8462,
,,,,,,,5.453E-12,4.31E-05,1.75E-05,1.057E-06,4.184E-05,0.326,0.338,63.037,18.4615,
,,,,,,,1.919E-12,3.933E-05,1.461E-05,6.161E-07,3.812E-05,0.346,0.353,61.616,10.7692,
,,,,,,,1.011E-12,3.204E-05,1.319E-05,3.968E-07,3.153E-05,0.36,0.366,61.166,9.2308,
,,,,,,,2.785E-12,4.215E-05,1.692E-05,7.853E-07,4.099E-05,0.338,0.346,61.972,12.3077,
,,,,,,,5.889E-12,4.295E-05,1.732E-05,1.152E-06,4.155E-05,0.323,0.336,62.97,20,
,,,,,,,2.247E-12,4.281E-05,1.45E-05,7.023E-07,4.077E-05,0.341,0.348,61.719,10.7692,
,,,,,,,3.532E-12,4.329E-05,1.676E-05,9.011E-07,4.187E-05,0.333,0.343,62.233,15.3846,
,,,,,,,1.179E-12,3.768E-05,1.476E-05,4.402E-07,3.646E-05,0.357,0.363,61.272,9.2308,
,,,,,,,1.813E-12,4.185E-05,1.572E-05,6.162E-07,4.044E-05,0.346,0.352,61.514,9.2308,
,,,,,,,1.974E-12,4.131E-05,1.666E-05,6.549E-07,4.02E-05,0.344,0.353,61.615,13.8462,
,,,,,,,1.421E-12,3.628E-05,1.519E-05,4.83E-07,3.57E-05,0.354,0.359,61.56,7.6923,
,,,,,,,1.78E-12,4.102E-05,1.583E-05,6.163E-07,3.962E-05,0.346,0.354,61.435,12.3077,
,,,,,,,4.805E-12,4.57E-05,1.816E-05,1.029E-06,4.407E-05,0.328,0.339,62.759,16.9231,
,,,,,,,1.932E-12,4.396E-05,1.808E-05,6.288E-07,4.28E-05,0.345,0.352,61.637,10.7692,
,,,,,,,1.865E-12,4.092E-05,1.521E-05,6.286E-07,3.944E-05,0.345,0.353,61.472,12.3077,
,,,,,,,3.97E-12,4.375E-05,1.705E-05,9.955E-07,4.233E-05,0.329,0.341,62.262,18.4615,
,,,,,,,1.805E-12,4.025E-05,1.607E-05,6.232E-07,3.93E-05,0.345,0.353,61.437,12.3077,
,,,,,,,2.865E-12,4.063E-05,1.611E-05,7.652E-07,3.954E-05,0.338,0.346,62.117,12.3077,
,,,,,,,5.061E-12,4.202E-05,1.709E-05,1.075E-06,4.08E-05,0.326,0.338,62.748,18.4615,
,,,,,,,2.132E-12,4.109E-05,1.612E-05,6.916E-07,3.975E-05,0.342,0.351,61.535,13.8462,
,,,,,,,9.732E-13,3.905E-05,1.69E-05,3.821E-07,3.823E-05,0.361,0.368,61.261,10.7692,
,,,,,,,1.236E-12,3.719E-05,1.56E-05,4.513E-07,3.638E-05,0.356,0.362,61.398,9.2308,
,,,,,,,3.421E-12,4.212E-05,1.704E-05,8.41E-07,4.089E-05,0.335,0.343,62.392,12.3077,
,,,,,,,3.491E-12,4.353E-05,1.756E-05,8.512E-07,4.236E-05,0.335,0.343,62.511,12.3077,
,,,,,,,1.944E-12,4.043E-05,1.591E-05,6.432E-07,3.93E-05,0.344,0.352,61.52,12.3077,
,,,,,,,1.448E-12,3.945E-05,1.552E-05,5.284E-07,3.847E-05,0.35,0.358,61.298,12.3077,
,,,,,,,1.677E-12,4.225E-05,1.682E-05,5.633E-07,4.115E-05,0.348,0.355,61.642,10.7692,
,,,,,,,2.353E-12,4.41E-05,1.744E-05,7.402E-07,4.276E-05,0.34,0.349,61.721,13.8462,
,,,,,,,1.114E-12,4.122E-05,1.569E-05,4.502E-07,3.944E-05,0.356,0.364,61.155,12.3077,
,,,,,,,2.799E-12,3.809E-05,1.534E-05,7.906E-07,3.704E-05,0.337,0.347,61.818,15.3846,
,,,,,,,1.798E-12,4.105E-05,1.693E-05,6.097E-07,4.015E-05,0.346,0.354,61.555,12.3077,
,,,,,,,3.434E-12,4.222E-05,1.697E-05,8.31E-07,4.087E-05,0.336,0.343,62.465,10.7692,
,,,,,,,2.066E-12,3.915E-05,1.569E-05,6.441E-07,3.823E-05,0.344,0.351,61.685,10.7692,
,,,,,,,5.208E-12,4.231E-05,1.713E-05,1.071E-06,4.105E-05,0.326,0.338,62.822,18.4615,
,,,,,,,1.685E-12,4.005E-05,1.481E-05,5.642E-07,3.873E-05,0.348,0.354,61.459,9.2308,
,,,,,,,1.347E-12,3.846E-05,1.567E-05,5.22E-07,3.752E-05,0.351,0.361,61.108,15.3846,
